date,index_name,last
2009-12-31,Real Estate (USD),81.82472459
2010-01-31,Real Estate (USD),80.26741295
2010-02-28,Real Estate (USD),78.7101013
2010-03-31,Real Estate (USD),77.15278966
2010-04-30,Real Estate (USD),78.40418534
2010-05-31,Real Estate (USD),79.65558101
2010-06-30,Real Estate (USD),80.90697668
2010-07-31,Real Estate (USD),82.37117767
2010-08-31,Real Estate (USD),83.83537865
2010-09-30,Real Estate (USD),85.29957964
2010-10-31,Real Estate (USD),87.32098094
2010-11-30,Real Estate (USD),89.34238223
2010-12-31,Real Estate (USD),91.36378353
2011-01-31,Real Estate (USD),92.6839909
2011-02-28,Real Estate (USD),94.00419826
2011-03-31,Real Estate (USD),95.32440562
2011-04-30,Real Estate (USD),96.30043725
2011-05-31,Real Estate (USD),97.27646887
2011-06-30,Real Estate (USD),98.2525005
2011-07-31,Real Estate (USD),98.23727095
2011-08-31,Real Estate (USD),98.22204141
2011-09-30,Real Estate (USD),98.20681186
2011-10-31,Real Estate (USD),98.18808201
2011-11-30,Real Estate (USD),98.16935217
2011-12-31,Real Estate (USD),98.15062232
2012-01-31,Real Estate (USD),99.30762147
2012-02-29,Real Estate (USD),100.4646206
2012-03-31,Real Estate (USD),101.6216198
2012-04-30,Real Estate (USD),101.8452105
2012-05-31,Real Estate (USD),102.0688013
2012-06-30,Real Estate (USD),102.2923921
2012-07-31,Real Estate (USD),103.9252092
2012-08-31,Real Estate (USD),105.5580264
2012-09-30,Real Estate (USD),107.1908436
2012-10-31,Real Estate (USD),108.257241
2012-11-30,Real Estate (USD),109.3236385
2012-12-31,Real Estate (USD),110.3900359
2013-01-31,Real Estate (USD),111.6661892
2013-02-28,Real Estate (USD),112.9423424
2013-03-31,Real Estate (USD),114.2184957
2013-04-30,Real Estate (USD),115.4678072
2013-05-31,Real Estate (USD),116.7171188
2013-06-30,Real Estate (USD),117.9664304
2013-07-31,Real Estate (USD),118.987056
2013-08-31,Real Estate (USD),120.0076817
2013-09-30,Real Estate (USD),121.0283074
2013-10-31,Real Estate (USD),123.8480048
2013-11-30,Real Estate (USD),126.6677023
2013-12-31,Real Estate (USD),129.4873998
2014-01-31,Real Estate (USD),130.7493787
2014-02-28,Real Estate (USD),132.0113575
2014-03-31,Real Estate (USD),133.2733364
2014-04-30,Real Estate (USD),134.4030249
2014-05-31,Real Estate (USD),135.5327134
2014-06-30,Real Estate (USD),136.6624019
2014-07-31,Real Estate (USD),138.2127245
2014-08-31,Real Estate (USD),139.7630472
2014-09-30,Real Estate (USD),141.3133699
2014-10-31,Real Estate (USD),143.5386982
2014-11-30,Real Estate (USD),145.7640265
2014-12-31,Real Estate (USD),147.9893548
2015-01-31,Real Estate (USD),149.3474532
2015-02-28,Real Estate (USD),150.7055515
2015-03-31,Real Estate (USD),152.0636499
2015-04-30,Real Estate (USD),154.2222356
2015-05-31,Real Estate (USD),156.3808213
2015-06-30,Real Estate (USD),158.5394071
2015-07-31,Real Estate (USD),159.8585375
2015-08-31,Real Estate (USD),161.1776679
2015-09-30,Real Estate (USD),162.4967984
2015-10-31,Real Estate (USD),163.463423
2015-11-30,Real Estate (USD),164.4300475
2015-12-31,Real Estate (USD),165.3966721
2016-01-31,Real Estate (USD),166.7014705
2016-02-29,Real Estate (USD),168.0062688
2016-03-31,Real Estate (USD),169.3110672
2016-04-30,Real Estate (USD),170.2775826
2016-05-31,Real Estate (USD),171.244098
2016-06-30,Real Estate (USD),172.2106134
2016-07-31,Real Estate (USD),174.1785013
2016-08-31,Real Estate (USD),176.1463892
2016-09-30,Real Estate (USD),178.1142771
2016-10-31,Real Estate (USD),178.8315557
2016-11-30,Real Estate (USD),179.5488342
2016-12-31,Real Estate (USD),180.2661127
2017-01-31,Real Estate (USD),182.61305
2017-02-28,Real Estate (USD),184.9599873
2017-03-31,Real Estate (USD),187.3069247
2017-04-30,Real Estate (USD),189.1757876
2017-05-31,Real Estate (USD),191.0446506
2017-06-30,Real Estate (USD),192.9135135
2017-07-31,Real Estate (USD),194.8805536
2017-08-31,Real Estate (USD),196.8475937
2017-09-30,Real Estate (USD),198.8146339
2017-10-31,Real Estate (USD),199.9614971
2017-11-30,Real Estate (USD),201.1083603
2017-12-31,Real Estate (USD),202.2552235
2018-01-31,Real Estate (USD),204.4899557
2018-02-28,Real Estate (USD),206.7246878
2018-03-31,Real Estate (USD),208.9594199
2018-04-30,Real Estate (USD),210.1087019
2018-05-31,Real Estate (USD),211.2579839
2018-06-30,Real Estate (USD),212.407266
2018-07-31,Real Estate (USD),213.6246466
2018-08-31,Real Estate (USD),214.8420273
2018-09-30,Real Estate (USD),216.0594079
2018-10-31,Real Estate (USD),215.5396971
2018-11-30,Real Estate (USD),215.0199863
2018-12-31,Real Estate (USD),214.5002755
2019-01-31,Real Estate (USD),215.9473349
2019-02-28,Real Estate (USD),217.3943942
2019-03-31,Real Estate (USD),218.8414535
2019-04-30,Real Estate (USD),220.5843503
2019-05-31,Real Estate (USD),222.327247
2019-06-30,Real Estate (USD),224.0701438
2019-07-31,Real Estate (USD),225.9674183
2019-08-31,Real Estate (USD),227.8646928
2019-09-30,Real Estate (USD),229.7619673
2019-10-31,Real Estate (USD),231.3119802
2019-11-30,Real Estate (USD),232.8619932
2019-12-31,Real Estate (USD),234.4120062
2020-01-31,Real Estate (USD),231.879519
2020-02-29,Real Estate (USD),229.3470319
2020-03-31,Real Estate (USD),226.8145448
2020-04-30,Real Estate (USD),226.4196138
2020-05-31,Real Estate (USD),226.0246829
2020-06-30,Real Estate (USD),225.629752
2020-07-31,Real Estate (USD),228.9545798
2020-08-31,Real Estate (USD),232.2794076
2020-09-30,Real Estate (USD),235.6042354
2020-10-31,Real Estate (USD),237.109129
2020-11-30,Real Estate (USD),238.6140226
2020-12-31,Real Estate (USD),240.1189163
2021-01-31,Real Estate (USD),244.0491936
2021-02-28,Real Estate (USD),247.979471
2021-03-31,Real Estate (USD),251.9097483
2021-04-30,Real Estate (USD),256.5645752
2021-05-31,Real Estate (USD),261.2194021
2021-06-30,Real Estate (USD),265.874229
2021-07-31,Real Estate (USD),272.567968
2021-08-31,Real Estate (USD),279.261707
2021-09-30,Real Estate (USD),285.955446
2021-10-31,Real Estate (USD),293.1114105
2021-11-30,Real Estate (USD),300.267375
2021-12-31,Real Estate (USD),307.4233396
2022-01-31,Real Estate (USD),314.2765715
2022-02-28,Real Estate (USD),321.1298035
2022-03-31,Real Estate (USD),327.9830355
2022-04-30,Real Estate (USD),330.4940996
2022-05-31,Real Estate (USD),333.0051638
2022-06-30,Real Estate (USD),335.516228
2022-07-31,Real Estate (USD),333.7246585
2022-08-31,Real Estate (USD),331.9330889
2022-09-30,Real Estate (USD),330.1415194
2022-10-31,Real Estate (USD),329.9675159
2022-11-30,Real Estate (USD),329.7935125
2022-12-31,Real Estate (USD),329.619509
2023-01-31,Real Estate (USD),329.4652086
2023-02-28,Real Estate (USD),329.3109082
2023-03-31,Real Estate (USD),329.1566078
2023-04-30,Real Estate (USD),328.5280862
2023-05-31,Real Estate (USD),327.8995647
2023-06-30,Real Estate (USD),327.2710432
2023-07-31,Real Estate (USD),326.0593397
2023-08-31,Real Estate (USD),324.8476363
2023-09-30,Real Estate (USD),323.6359329
2023-10-31,Real Estate (USD),321.2244535
2023-11-30,Real Estate (USD),318.8129742
2023-12-31,Real Estate (USD),316.4014949
2024-01-31,Real Estate (USD),316.0888525
2024-02-29,Real Estate (USD),315.7762101
2024-03-31,Real Estate (USD),315.4635677
2024-04-30,Real Estate (USD),315.3932563
2024-05-31,Real Estate (USD),315.3229448
2024-06-30,Real Estate (USD),315.2526334
2024-07-31,Real Estate (USD),318.2965241
2024-08-31,Real Estate (USD),321.3404148
2024-09-30,Real Estate (USD),324.3843054
2007-12-31,Private Debt (USD),138.7014191
2008-01-31,Private Debt (USD),137.5084667
2008-02-29,Private Debt (USD),136.3155143
2008-03-31,Private Debt (USD),135.1225619
2008-04-30,Private Debt (USD),134.7471222
2008-05-31,Private Debt (USD),134.3716826
2008-06-30,Private Debt (USD),133.996243
2008-07-31,Private Debt (USD),129.9881816
2008-08-31,Private Debt (USD),125.9801203
2008-09-30,Private Debt (USD),121.972059
2008-10-31,Private Debt (USD),115.8588786
2008-11-30,Private Debt (USD),109.7456982
2008-12-31,Private Debt (USD),103.6325178
2009-01-31,Private Debt (USD),102.3325261
2009-02-28,Private Debt (USD),101.0325343
2009-03-31,Private Debt (USD),99.7325426
2009-04-30,Private Debt (USD),103.3490557
2009-05-31,Private Debt (USD),106.9655688
2009-06-30,Private Debt (USD),110.5820819
2009-07-31,Private Debt (USD),114.7841611
2009-08-31,Private Debt (USD),118.9862402
2009-09-30,Private Debt (USD),123.1883194
2009-10-31,Private Debt (USD),125.2499778
2009-11-30,Private Debt (USD),127.3116362
2009-12-31,Private Debt (USD),129.3732946
2010-01-31,Private Debt (USD),132.0480271
2010-02-28,Private Debt (USD),134.7227597
2010-03-31,Private Debt (USD),137.3974922
2010-04-30,Private Debt (USD),138.4314683
2010-05-31,Private Debt (USD),139.4654444
2010-06-30,Private Debt (USD),140.4994205
2010-07-31,Private Debt (USD),143.5129648
2010-08-31,Private Debt (USD),146.526509
2010-09-30,Private Debt (USD),149.5400532
2010-10-31,Private Debt (USD),151.7990354
2010-11-30,Private Debt (USD),154.0580177
2010-12-31,Private Debt (USD),156.3169999
2011-01-31,Private Debt (USD),158.665058
2011-02-28,Private Debt (USD),161.0131161
2011-03-31,Private Debt (USD),163.3611742
2011-04-30,Private Debt (USD),165.0903073
2011-05-31,Private Debt (USD),166.8194404
2011-06-30,Private Debt (USD),168.5485734
2011-07-31,Private Debt (USD),165.5249385
2011-08-31,Private Debt (USD),162.5013036
2011-09-30,Private Debt (USD),159.4776687
2011-10-31,Private Debt (USD),159.7715715
2011-11-30,Private Debt (USD),160.0654742
2011-12-31,Private Debt (USD),160.359377
2012-01-31,Private Debt (USD),163.5724627
2012-02-29,Private Debt (USD),166.7855485
2012-03-31,Private Debt (USD),169.9986342
2012-04-30,Private Debt (USD),169.6148854
2012-05-31,Private Debt (USD),169.2311366
2012-06-30,Private Debt (USD),168.8473877
2012-07-31,Private Debt (USD),173.190836
2012-08-31,Private Debt (USD),177.5342843
2012-09-30,Private Debt (USD),181.8777326
2012-10-31,Private Debt (USD),181.9814814
2012-11-30,Private Debt (USD),182.0852302
2012-12-31,Private Debt (USD),182.188979
2013-01-31,Private Debt (USD),185.184416
2013-02-28,Private Debt (USD),188.179853
2013-03-31,Private Debt (USD),191.1752901
2013-04-30,Private Debt (USD),191.7759053
2013-05-31,Private Debt (USD),192.3765206
2013-06-30,Private Debt (USD),192.9771359
2013-07-31,Private Debt (USD),195.0900036
2013-08-31,Private Debt (USD),197.2028713
2013-09-30,Private Debt (USD),199.315739
2013-10-31,Private Debt (USD),201.2013968
2013-11-30,Private Debt (USD),203.0870546
2013-12-31,Private Debt (USD),204.9727124
2014-01-31,Private Debt (USD),208.72903
2014-02-28,Private Debt (USD),212.4853477
2014-03-31,Private Debt (USD),216.2416653
2014-04-30,Private Debt (USD),218.5752765
2014-05-31,Private Debt (USD),220.9088877
2014-06-30,Private Debt (USD),223.2424989
2014-07-31,Private Debt (USD),225.3727317
2014-08-31,Private Debt (USD),227.5029646
2014-09-30,Private Debt (USD),229.6331974
2014-10-31,Private Debt (USD),230.374067
2014-11-30,Private Debt (USD),231.1149366
2014-12-31,Private Debt (USD),231.8558062
2015-01-31,Private Debt (USD),233.6493175
2015-02-28,Private Debt (USD),235.4428287
2015-03-31,Private Debt (USD),237.23634
2015-04-30,Private Debt (USD),239.0179646
2015-05-31,Private Debt (USD),240.7995891
2015-06-30,Private Debt (USD),242.5812136
2015-07-31,Private Debt (USD),242.0761648
2015-08-31,Private Debt (USD),241.571116
2015-09-30,Private Debt (USD),241.0660672
2015-10-31,Private Debt (USD),240.1125495
2015-11-30,Private Debt (USD),239.1590318
2015-12-31,Private Debt (USD),238.2055142
2016-01-31,Private Debt (USD),240.2889083
2016-02-29,Private Debt (USD),242.3723025
2016-03-31,Private Debt (USD),244.4556967
2016-04-30,Private Debt (USD),244.9734076
2016-05-31,Private Debt (USD),245.4911186
2016-06-30,Private Debt (USD),246.0088295
2016-07-31,Private Debt (USD),248.9140867
2016-08-31,Private Debt (USD),251.8193438
2016-09-30,Private Debt (USD),254.7246009
2016-10-31,Private Debt (USD),256.6124549
2016-11-30,Private Debt (USD),258.5003088
2016-12-31,Private Debt (USD),260.3881628
2017-01-31,Private Debt (USD),262.1156154
2017-02-28,Private Debt (USD),263.843068
2017-03-31,Private Debt (USD),265.5705207
2017-04-30,Private Debt (USD),268.3534077
2017-05-31,Private Debt (USD),271.1362947
2017-06-30,Private Debt (USD),273.9191817
2017-07-31,Private Debt (USD),275.7573963
2017-08-31,Private Debt (USD),277.5956109
2017-09-30,Private Debt (USD),279.4338255
2017-10-31,Private Debt (USD),282.1842469
2017-11-30,Private Debt (USD),284.9346683
2017-12-31,Private Debt (USD),287.6850896
2018-01-31,Private Debt (USD),290.736689
2018-02-28,Private Debt (USD),293.7882884
2018-03-31,Private Debt (USD),296.8398878
2018-04-30,Private Debt (USD),297.4362165
2018-05-31,Private Debt (USD),298.0325452
2018-06-30,Private Debt (USD),298.6288739
2018-07-31,Private Debt (USD),298.770287
2018-08-31,Private Debt (USD),298.9117002
2018-09-30,Private Debt (USD),299.0531134
2018-10-31,Private Debt (USD),299.3442444
2018-11-30,Private Debt (USD),299.6353754
2018-12-31,Private Debt (USD),299.9265064
2019-01-31,Private Debt (USD),301.6871565
2019-02-28,Private Debt (USD),303.4478066
2019-03-31,Private Debt (USD),305.2084567
2019-04-30,Private Debt (USD),306.6433829
2019-05-31,Private Debt (USD),308.078309
2019-06-30,Private Debt (USD),309.5132352
2019-07-31,Private Debt (USD),311.6680942
2019-08-31,Private Debt (USD),313.8229531
2019-09-30,Private Debt (USD),315.977812
2019-10-31,Private Debt (USD),318.1986272
2019-11-30,Private Debt (USD),320.4194423
2019-12-31,Private Debt (USD),322.6402575
2020-01-31,Private Debt (USD),315.6929357
2020-02-29,Private Debt (USD),308.7456139
2020-03-31,Private Debt (USD),301.7982922
2020-04-30,Private Debt (USD),303.9530925
2020-05-31,Private Debt (USD),306.1078928
2020-06-30,Private Debt (USD),308.2626932
2020-07-31,Private Debt (USD),311.719208
2020-08-31,Private Debt (USD),315.1757228
2020-09-30,Private Debt (USD),318.6322376
2020-10-31,Private Debt (USD),324.6158722
2020-11-30,Private Debt (USD),330.5995068
2020-12-31,Private Debt (USD),336.5831415
2021-01-31,Private Debt (USD),340.3491715
2021-02-28,Private Debt (USD),344.1152016
2021-03-31,Private Debt (USD),347.8812316
2021-04-30,Private Debt (USD),356.5360226
2021-05-31,Private Debt (USD),365.1908137
2021-06-30,Private Debt (USD),373.8456047
2021-07-31,Private Debt (USD),375.1573423
2021-08-31,Private Debt (USD),376.46908
2021-09-30,Private Debt (USD),377.7808177
2021-10-31,Private Debt (USD),380.4115132
2021-11-30,Private Debt (USD),383.0422087
2021-12-31,Private Debt (USD),385.6729042
2022-01-31,Private Debt (USD),388.8313302
2022-02-28,Private Debt (USD),391.9897562
2022-03-31,Private Debt (USD),395.1481821
2022-04-30,Private Debt (USD),394.8382979
2022-05-31,Private Debt (USD),394.5284136
2022-06-30,Private Debt (USD),394.2185294
2022-07-31,Private Debt (USD),393.9089207
2022-08-31,Private Debt (USD),393.599312
2022-09-30,Private Debt (USD),393.2897034
2022-10-31,Private Debt (USD),397.1126895
2022-11-30,Private Debt (USD),400.9356755
2022-12-31,Private Debt (USD),404.7586616
2023-01-31,Private Debt (USD),408.301818
2023-02-28,Private Debt (USD),411.8449744
2023-03-31,Private Debt (USD),415.3881308
2023-04-30,Private Debt (USD),417.7563892
2023-05-31,Private Debt (USD),420.1246477
2023-06-30,Private Debt (USD),422.4929061
2023-07-31,Private Debt (USD),426.9354616
2023-08-31,Private Debt (USD),431.3780171
2023-09-30,Private Debt (USD),435.8205726
2023-10-31,Private Debt (USD),440.239724
2023-11-30,Private Debt (USD),444.6588754
2023-12-31,Private Debt (USD),449.0780269
2024-01-31,Private Debt (USD),451.8613359
2024-02-29,Private Debt (USD),454.6446449
2024-03-31,Private Debt (USD),457.427954
2024-04-30,Private Debt (USD),460.3064734
2024-05-31,Private Debt (USD),463.1849929
2024-06-30,Private Debt (USD),466.0635123
2024-07-31,Private Debt (USD),468.6452446
2024-08-31,Private Debt (USD),471.2269769
2024-09-30,Private Debt (USD),473.8087092
2007-12-31,HFRX Global Hedge Fund Index (USD),1329.7
2008-01-31,HFRX Global Hedge Fund Index (USD),1302.35
2008-02-29,HFRX Global Hedge Fund Index (USD),1325.39
2008-03-31,HFRX Global Hedge Fund Index (USD),1292.72
2008-04-30,HFRX Global Hedge Fund Index (USD),1308.17
2008-05-31,HFRX Global Hedge Fund Index (USD),1327.02
2008-06-30,HFRX Global Hedge Fund Index (USD),1315.97
2008-07-31,HFRX Global Hedge Fund Index (USD),1278.81
2008-08-31,HFRX Global Hedge Fund Index (USD),1262.5
2008-09-30,HFRX Global Hedge Fund Index (USD),1175.36
2008-10-31,HFRX Global Hedge Fund Index (USD),1065.5
2008-11-30,HFRX Global Hedge Fund Index (USD),1033.13
2008-12-31,HFRX Global Hedge Fund Index (USD),1020.52
2009-01-31,HFRX Global Hedge Fund Index (USD),1031.7
2009-02-28,HFRX Global Hedge Fund Index (USD),1027.78
2009-03-31,HFRX Global Hedge Fund Index (USD),1027.49
2009-04-30,HFRX Global Hedge Fund Index (USD),1044.02
2009-05-31,HFRX Global Hedge Fund Index (USD),1076.9
2009-06-30,HFRX Global Hedge Fund Index (USD),1077.3
2009-07-31,HFRX Global Hedge Fund Index (USD),1094.46
2009-08-31,HFRX Global Hedge Fund Index (USD),1108.15
2009-09-30,HFRX Global Hedge Fund Index (USD),1132.74
2009-10-31,HFRX Global Hedge Fund Index (USD),1132.07
2009-11-30,HFRX Global Hedge Fund Index (USD),1150.85
2009-12-31,HFRX Global Hedge Fund Index (USD),1157.23
2010-01-31,HFRX Global Hedge Fund Index (USD),1157.01
2010-02-28,HFRX Global Hedge Fund Index (USD),1160.06
2010-03-31,HFRX Global Hedge Fund Index (USD),1176.09
2010-04-30,HFRX Global Hedge Fund Index (USD),1185.55
2010-05-31,HFRX Global Hedge Fund Index (USD),1153.4
2010-06-30,HFRX Global Hedge Fund Index (USD),1143.33
2010-07-31,HFRX Global Hedge Fund Index (USD),1157.41
2010-08-31,HFRX Global Hedge Fund Index (USD),1159.35
2010-09-30,HFRX Global Hedge Fund Index (USD),1179.23
2010-10-31,HFRX Global Hedge Fund Index (USD),1192.48
2010-11-30,HFRX Global Hedge Fund Index (USD),1189.23
2010-12-31,HFRX Global Hedge Fund Index (USD),1217.3
2011-01-31,HFRX Global Hedge Fund Index (USD),1224.09
2011-02-28,HFRX Global Hedge Fund Index (USD),1233.02
2011-03-31,HFRX Global Hedge Fund Index (USD),1222.22
2011-04-30,HFRX Global Hedge Fund Index (USD),1227.95
2011-05-31,HFRX Global Hedge Fund Index (USD),1210.84
2011-06-30,HFRX Global Hedge Fund Index (USD),1191.54
2011-07-31,HFRX Global Hedge Fund Index (USD),1190.29
2011-08-31,HFRX Global Hedge Fund Index (USD),1149.02
2011-09-30,HFRX Global Hedge Fund Index (USD),1114.72
2011-10-31,HFRX Global Hedge Fund Index (USD),1123.79
2011-11-30,HFRX Global Hedge Fund Index (USD),1114.07
2011-12-31,HFRX Global Hedge Fund Index (USD),1108.74
2012-01-31,HFRX Global Hedge Fund Index (USD),1128.46
2012-02-29,HFRX Global Hedge Fund Index (USD),1144.51
2012-03-31,HFRX Global Hedge Fund Index (USD),1144.24
2012-04-30,HFRX Global Hedge Fund Index (USD),1145.59
2012-05-31,HFRX Global Hedge Fund Index (USD),1126.229529
2012-06-30,HFRX Global Hedge Fund Index (USD),1122.85084
2012-07-31,HFRX Global Hedge Fund Index (USD),1129.03
2012-08-31,HFRX Global Hedge Fund Index (USD),1134.81
2012-09-30,HFRX Global Hedge Fund Index (USD),1139.35
2012-10-31,HFRX Global Hedge Fund Index (USD),1134.67
2012-11-30,HFRX Global Hedge Fund Index (USD),1140.3
2012-12-31,HFRX Global Hedge Fund Index (USD),1148.39
2013-01-31,HFRX Global Hedge Fund Index (USD),1170.898444
2013-02-28,HFRX Global Hedge Fund Index (USD),1175.91
2013-03-31,HFRX Global Hedge Fund Index (USD),1183.200642
2013-04-30,HFRX Global Hedge Fund Index (USD),1190.536486
2013-05-31,HFRX Global Hedge Fund Index (USD),1200.59
2013-06-30,HFRX Global Hedge Fund Index (USD),1184.67
2013-07-31,HFRX Global Hedge Fund Index (USD),1196.635167
2013-08-31,HFRX Global Hedge Fund Index (USD),1186.26
2013-09-30,HFRX Global Hedge Fund Index (USD),1200.84
2013-10-31,HFRX Global Hedge Fund Index (USD),1211.99
2013-11-30,HFRX Global Hedge Fund Index (USD),1218
2013-12-31,HFRX Global Hedge Fund Index (USD),1225.49
2014-01-31,HFRX Global Hedge Fund Index (USD),1222.548824
2014-02-28,HFRX Global Hedge Fund Index (USD),1241.97
2014-03-31,HFRX Global Hedge Fund Index (USD),1239.14
2014-04-30,HFRX Global Hedge Fund Index (USD),1230.12
2014-05-31,HFRX Global Hedge Fund Index (USD),1235.67
2014-06-30,HFRX Global Hedge Fund Index (USD),1247.16
2014-07-31,HFRX Global Hedge Fund Index (USD),1236.15
2014-08-31,HFRX Global Hedge Fund Index (USD),1249.57
2014-09-30,HFRX Global Hedge Fund Index (USD),1240.01
2014-10-31,HFRX Global Hedge Fund Index (USD),1223.59
2014-11-30,HFRX Global Hedge Fund Index (USD),1227.62
2014-12-31,HFRX Global Hedge Fund Index (USD),1218.41
2015-01-31,HFRX Global Hedge Fund Index (USD),1214.91
2015-02-28,HFRX Global Hedge Fund Index (USD),1239.41
2015-03-31,HFRX Global Hedge Fund Index (USD),1243.54
2015-04-30,HFRX Global Hedge Fund Index (USD),1246.2
2015-05-31,HFRX Global Hedge Fund Index (USD),1249.43
2015-06-30,HFRX Global Hedge Fund Index (USD),1233.9
2015-07-31,HFRX Global Hedge Fund Index (USD),1233.56
2015-08-31,HFRX Global Hedge Fund Index (USD),1206.24
2015-09-30,HFRX Global Hedge Fund Index (USD),1181.26
2015-10-31,HFRX Global Hedge Fund Index (USD),1198.54
2015-11-30,HFRX Global Hedge Fund Index (USD),1190.74
2015-12-31,HFRX Global Hedge Fund Index (USD),1174.07
2016-01-31,HFRX Global Hedge Fund Index (USD),1141.61
2016-02-29,HFRX Global Hedge Fund Index (USD),1137.3
2016-03-31,HFRX Global Hedge Fund Index (USD),1152.07
2016-04-30,HFRX Global Hedge Fund Index (USD),1156.77
2016-05-31,HFRX Global Hedge Fund Index (USD),1162.08
2016-06-30,HFRX Global Hedge Fund Index (USD),1164.37
2016-07-31,HFRX Global Hedge Fund Index (USD),1181.293
2016-08-31,HFRX Global Hedge Fund Index (USD),1183.1698
2016-09-30,HFRX Global Hedge Fund Index (USD),1189.7233
2016-10-31,HFRX Global Hedge Fund Index (USD),1182.9245
2016-11-30,HFRX Global Hedge Fund Index (USD),1193.2413
2016-12-31,HFRX Global Hedge Fund Index (USD),1207.6456
2017-01-31,HFRX Global Hedge Fund Index (USD),1209.4972
2017-02-28,HFRX Global Hedge Fund Index (USD),1223.08
2017-03-31,HFRX Global Hedge Fund Index (USD),1223.4239
2017-04-30,HFRX Global Hedge Fund Index (USD),1228.222
2017-05-31,HFRX Global Hedge Fund Index (USD),1231.6188
2017-06-30,HFRX Global Hedge Fund Index (USD),1234.2455
2017-07-31,HFRX Global Hedge Fund Index (USD),1245.6907
2017-08-31,HFRX Global Hedge Fund Index (USD),1249.3439
2017-09-30,HFRX Global Hedge Fund Index (USD),1256.79
2017-10-31,HFRX Global Hedge Fund Index (USD),1265.4586
2017-11-30,HFRX Global Hedge Fund Index (USD),1266.3
2017-12-31,HFRX Global Hedge Fund Index (USD),1275.52
2018-01-31,HFRX Global Hedge Fund Index (USD),1306.7902
2018-02-28,HFRX Global Hedge Fund Index (USD),1275.1443
2018-03-31,HFRX Global Hedge Fund Index (USD),1260.0368
2018-04-30,HFRX Global Hedge Fund Index (USD),1263.8026
2018-05-31,HFRX Global Hedge Fund Index (USD),1267.1266
2018-06-30,HFRX Global Hedge Fund Index (USD),1264.7783
2018-07-31,HFRX Global Hedge Fund Index (USD),1262.904
2018-08-31,HFRX Global Hedge Fund Index (USD),1268.6081
2018-09-30,HFRX Global Hedge Fund Index (USD),1259.8827
2018-10-31,HFRX Global Hedge Fund Index (USD),1220.75
2018-11-30,HFRX Global Hedge Fund Index (USD),1213.2171
2018-12-31,HFRX Global Hedge Fund Index (USD),1186.2142
2019-01-31,HFRX Global Hedge Fund Index (USD),1215.1484
2019-02-28,HFRX Global Hedge Fund Index (USD),1222.8377
2019-03-31,HFRX Global Hedge Fund Index (USD),1220.7633
2019-04-30,HFRX Global Hedge Fund Index (USD),1228.8418
2019-05-31,HFRX Global Hedge Fund Index (USD),1220.435
2019-06-30,HFRX Global Hedge Fund Index (USD),1240.096
2019-07-31,HFRX Global Hedge Fund Index (USD),1249.6525
2019-08-31,HFRX Global Hedge Fund Index (USD),1254.4428
2019-09-30,HFRX Global Hedge Fund Index (USD),1260.0476
2019-10-31,HFRX Global Hedge Fund Index (USD),1263.9013
2019-11-30,HFRX Global Hedge Fund Index (USD),1276.8997
2019-12-31,HFRX Global Hedge Fund Index (USD),1293.1148
2020-01-31,HFRX Global Hedge Fund Index (USD),1297.7346
2020-02-29,HFRX Global Hedge Fund Index (USD),1279.0822
2020-03-31,HFRX Global Hedge Fund Index (USD),1203.8474
2020-04-30,HFRX Global Hedge Fund Index (USD),1238.5121
2020-05-31,HFRX Global Hedge Fund Index (USD),1256.3828
2020-06-30,HFRX Global Hedge Fund Index (USD),1278.4008
2020-07-31,HFRX Global Hedge Fund Index (USD),1295.7154
2020-08-31,HFRX Global Hedge Fund Index (USD),1313.4853
2020-09-30,HFRX Global Hedge Fund Index (USD),1313.3949
2020-10-31,HFRX Global Hedge Fund Index (USD),1310.57
2020-11-30,HFRX Global Hedge Fund Index (USD),1347.47
2020-12-31,HFRX Global Hedge Fund Index (USD),1380.48
2021-01-31,HFRX Global Hedge Fund Index (USD),1378.2
2021-02-28,HFRX Global Hedge Fund Index (USD),1399.11
2021-03-31,HFRX Global Hedge Fund Index (USD),1398.3
2021-04-30,HFRX Global Hedge Fund Index (USD),1421.11
2021-05-31,HFRX Global Hedge Fund Index (USD),1426.53
2021-06-30,HFRX Global Hedge Fund Index (USD),1431.95
2021-07-31,HFRX Global Hedge Fund Index (USD),1425.63
2021-08-31,HFRX Global Hedge Fund Index (USD),1435.33
2021-09-30,HFRX Global Hedge Fund Index (USD),1429.88
2021-10-31,HFRX Global Hedge Fund Index (USD),1442.79
2021-11-30,HFRX Global Hedge Fund Index (USD),1424.12
2021-12-31,HFRX Global Hedge Fund Index (USD),1430.87
2022-01-31,HFRX Global Hedge Fund Index (USD),1409.87
2022-02-28,HFRX Global Hedge Fund Index (USD),1404.79
2022-03-31,HFRX Global Hedge Fund Index (USD),1411.54
2022-04-30,HFRX Global Hedge Fund Index (USD),1398.84
2022-05-31,HFRX Global Hedge Fund Index (USD),1383.52
2022-06-30,HFRX Global Hedge Fund Index (USD),1358.65
2022-07-31,HFRX Global Hedge Fund Index (USD),1365.95
2022-08-31,HFRX Global Hedge Fund Index (USD),1378.9
2022-09-30,HFRX Global Hedge Fund Index (USD),1365.6
2022-10-31,HFRX Global Hedge Fund Index (USD),1366.64
2022-11-30,HFRX Global Hedge Fund Index (USD),1368.67
2022-12-31,HFRX Global Hedge Fund Index (USD),1367.83
